net profit / total assets,working capital / total assets,retained earnings / total assets ,book value of equity / total liabilities,sales / total assets,gross profit / short-term liabilities,(gross profit + depreciation) / sales,(total liabilities * 365) / (gross profit + depreciation),gross profit / total assets,gross profit / sales,profit on operating activities / total assets,gross profit (in 3 years) / total assets,(equity - share capital) / total assets,profit on operating activities / financial expenses,working capital / fixed assets,(gross profit + interest) / sales,operating expenses / short-term liabilities,profit on sales / total assets,total sales / total assets,constant capital / total assets,(current assets - inventory - receivables) / short-term liabilities,profit on operating activities / sales,(current assets - inventory) / short-term liabilities,EBITDA (profit on operating activities - depreciation) / total assets,EBITDA (profit on operating activities - depreciation) / sales,(short-term liabilities * 365) / cost of products sold) ,equity / fixed assets,working capital,total costs /total sales,long-term liabilities / equity,defaulted
0.034411000000000004,0.011412,0.0,0.16265,0.29956,0.40337,0.27631,3792.9,0.039457,0.13172,0.047202,0.13533,0.13566,5.0296,0.012811,0.16305,3.0443,0.0017686,0.29956,0.42475,0.48865,0.15757,1.0375,0.0038888000000000004,0.012982,0.32848,0.15705,188.52,0.88619,2.0361,0
0.083033,0.028029,0,7.1651,0.23990999999999998,0.80566,0.35621,523.08,0.083033,0.3461,0.083222,-0.51021,0.75217,424.44,0.032258,0.34691,11.129,-0.36758,0.23991,0.87753,1.0627,0.34689,1.272,0.080795,0.33677,0.089859,1.0099,8.72,4.7814,0.0,0
-0.25298,0.32824,0,0.72749,1.3718,-0.43703,-0.17495,-880.38,-0.25298,-0.18442,-0.20919,-0.46337,0.34943,-4.2035,3.5338,-0.17417,2.7024,-0.19256,1.3718,0.42113,0.023863,-0.1525,0.93703,-0.22218,-0.16196,0.37004,4.5338,4578.2,1.1823,0.0,0
0.094409,0.36833,0.6912,5.4491,1.1318,1.6312,0.17904,167.32,0.25233,0.13356,0.2458,0.87349,0.84494,1.4726,0.77219,0.13356,10.791,0.2458,1.9225,0.84531,0.92694,0.13011,2.6178,0.15988,0.084629,0.092668,1.7714,16602.0,0.88356,0.0004448,0
0.033349000000000004,0.56324,0.32524000000000003,1.5619,1.0271,0.11585,0.042573,2424.0,0.045217,0.032754,0.049933,0.42783000000000004,0.60961,0.37149,12.123,0.032754,3.4438,0.049933,1.4338,0.60961,0.026911,0.036171,2.152,0.036378,0.026352,0.29038,13.122,5115.2,0.97365,0,0
0.060764,0.10301,0,0.11859,2.2294,0.094737,0.040473,3616.3,0.08278,0.037131,0.083544,0.32654,0.10301,71.475,4.4383,0.037424,2.4575,0.082066,2.2294,0.11372,0.066175,0.037473,1.1179,0.076091,0.034131,0.40691,4.5682,1711.8,0.96294,0.072654,0
0.12561,0.71403,0,4.0473,1.4245,0.68916,0.10763,471.66,0.12561,0.088179,0.12912,0.42383,0.55357,24.946,6.8852,0.089199,7.1465,0.12193,1.4245,0.80187,1.2037,0.090643,3.5882,0.10141,0.071191,0.13993,7.7323,2002.1,0.91314,0.0,0
0.023967,-0.019292,0.094144,0.17684,1.8388,0.077264,0.036522,4618.5,0.05173,0.028133,0.086044,0.22022,0.13406,2.3112,-0.055157,0.04838,2.6179,0.086028,1.8388,0.33047,0.0024068,0.046795,0.82976,0.070619,0.038406,0.38199,0.42963,-59.501000000000005,0.97193,1.1992,0
0.046721,0.0158,0,1.2919,1.1951,0.16157,0.05662,2353.6,0.059563,0.04984,0.064628,0.13281,0.10875,12.399,0.025668,0.050183,3.075,0.061462,1.1951,0.6067,0.025171,0.054078,0.38964,0.056525,0.047298,0.3252,0.91574,1007.2,0.95083,0.076329,0
0.020484,-0.1592,0,0.47799,2.3747,0.060802,0.036445,2853.5,0.020484,0.0086259,0,0.1219,0.24023,0,-0.1936,0.019883,5.7389,0.0050645,2.3747,0.5616,0.046156,0,0.33152,-0.066062,-0.027819,0.17425,0.39329,-1914.0,0.82593,0.73652,0
0.099188,0.67735,0.40646,37.781,1.3166,4.8127,0.29568,59.566,0.12353,0.23223,0.12493,0.50452,0.96979,3.0922,2.2808,0.23223,15.74,0.12493,0.53258,0.96979,0.30084,0.23486,16.593,0.091181,0.17141,0.063531,3.2655,25529.0,0.75953,0.0,0
0.16695,0.24077,-0.13906,1.8975,1.7796,0.58762,0.11401,620.88,0.18387,0.10332,0.18406,0.19175,0.56066,957.56,0.53943,0.10342,5.0194,0.20903,1.7796,0.65488,0.017483,0.10342,0.73991,0.16503,0.092736,0.19923,1.4672,127.77,0.89668,0.0,0
0.073113,0.040445999999999996,0.0,0.33502,2.9513,0.1317,0.050228,1844.4,0.091976,0.031165,0.11232,0.099119,0.24703000000000003,5.5184,0.15487,0.034017,4.0617,0.11462,2.9513,0.30161,0.09124,0.038059,0.79222,0.056063999999999996,0.018996,0.2462,0.96087,517.17,0.9689,0.20189,0
0.48005,0.39428,0,5.8939,1.2905,3.3094,0.38456,106.68,0.48005,0.37199,0.48325,1.0698,0.48005,99.848,0.8559,0.37199,5.5712,0.48237,1.2905,0.85495,0.90078,0.37447,2.0234,0.46703,0.3619,0.1795,1.8559,4883.3,0.62996,0.0,0
-0.47436,0.3166,-1.3086,-0.24508,0.90286,-2.687,-0.37181,-1440.3,-0.47436,-0.52539,-0.46691,-1.0019,-1.783,-54.943,0.62461,-0.52539,7.7591,-0.46691,0.90286,0.82346,0.040673,-0.51714,2.7933,-0.60557,-0.67073,0.12888,-0.64051,119.4,1.5248,-3.5365,0
-0.0083037,0.25257,-0.35865,-0.24973,0.8912100000000001,-0.0779,0.069115,7898.1,-0.0083037,-0.0093173,-0.022288,-0.014035,-0.36695,-0.54397,0.39413,-0.0093166,8.4657,-0.011184,0.89121,0.8934,0.50562,-0.025009,2.402,-0.092188,-0.10344,0.11812,-0.5194,370.26,1.0088,-3.6841,0
-0.078471,0.15887,0,1.4842,1.9219,-0.25502,-0.04083,-1872.4,-0.078471,-0.04083,0.0058242,-0.30152,0.47067,0.069093,0.29783,-0.012968,6.2269,0.0058242,1.9219,0.59745,0.22855,0.0030305,0.94037,0.0058242,0.0030305,0.16059,1.12,62.655,1.0408,0.0,0
0.062536,0.12845,0.081886,0.42412,1.1462,0.30138,0.22866,1400.9,0.07751,0.11451,0.094999,0.098073,0.25196,1.6086,0.20908,0.11451,2.2962,0.094999,0.69696,0.58884,0.020069,0.14034,1.2428,0.017727,0.026189,0.4355,0.41011,20972.0,0.87242,1.337,0
0.18863,0.30853,0.41994,7.8046,1.1951,2.6527,0.29543,142.59,0.23365,0.24254,0.23701,0.52158,0.86769,2.9402,0.51134,0.24254,9.1518,0.23701,1.0546,0.89079,2.2816,0.24603,3.9335,0.18607,0.19315,0.10927,1.438,16124.0,0.83678,0.026617,0
0.0093518,0.089651,0.084973,1.0283,1.7242,0.028846,0.029985,3480.7,0.012175,0.0070611,0.030578,0.036156,0.094324,1.5303,0.18361,0.016783,4.0678,0.012436,1.7242,0.54505,0.022055,0.017734,0.29353,-0.0089481,-0.0051897,0.24583,1.0383,4453.8,1.0073,0.07511699999999999,0
0.01252,0.27833,0,0.39587,1.5366,0.026511,0.13087,1300.3,0.01252,0.0081478,0,0.033083,0.20562,0,1.116,0.019425,2.3008,0.018831,1.5366,0.46922,0.068731,0,0.63278,-0.18858,-0.12272,0.43464,1.1371,6872.2,0.71479,0.65452,0
0.30458,0.75567,0,6.307,2.4997,2.8355,0.16257,122.93,0.37602,0.15043,0.37291,?,0.80077,7290.8,6.7644,0.15045,16.046,0.37179,2.4997,0.86314,2.0459,0.14918,5.3464,0.34257,0.13705,0.062322,7.7264,605.75,0.85001,0.0,0
0.0067953,0.27038,0.17026,0.73358,1.0018,0.018198,0.027456,7428.3,0.010144,0.010166,0.0014821,0.21645,0.40899,0.01488,1.57,0.010166,1.7869,0.0014821,1.0169,0.40911,0.2147,0.0014854,1.0444,-0.015769,-0.015804,0.55963,2.3749,30805.0,0.99824,0.00029186,0
0.098464,0.1274,0.31333,2.3337,1.1606,0.47708,0.2008,436.12,0.12537,0.11238,0.13002,0.39548,0.62463,1.3527,0.20892,0.11238,3.6578,0.13002,1.1383,0.62951,0.2332,0.11655,0.96216,0.031383,0.028132,0.27339,1.0243,17484.0,0.86162,0.0078033,0
0.084176,0.14042,0,0.64603,1.714,0.1393,0.083671,1546.2,0.084176,0.049111,0.0031518,0.40207,0.084176,0.18291,0.55002,0.059164,2.9093,-0.044051,1.714,0.39248,0.058837,0.0018389,0.16979,-0.056085,-0.032722,0.34372,1.5373,136.64,0.95488,0.0,0
0.0048403,0.066796,0,2.159,1.3253,0.040816,0.054785,1591.4,0.0058083,0.0043828,0.011617,0.07938,0.65828,2,0.084455,0.0087655,9.7619,-0.060019,1.3253,0.74734,0.13605,0.0087655,1.1497,-0.055179,-0.041636,0.10244,0.86414,69.0,1.0526,0.093484,0
0.012569,0.14861,0,0.76206,1.3784,0.043641,0.024756,6070.4,0.017215,0.012489,0.049582,0.0054452,0.34962,1.5185,0.32524,0.035398,3.4417,0.042219,1.3784,0.60421,0.25822,0.03597,0.52953,0.032673,0.023703,0.29055,0.94651,1211.5,1.0086,0.39708000000000004,0
-0.29994,-0.36168,0,0.33116,1.5305,-0.39927,-0.1607,-1114.8,-0.29994,-0.19598,-0.28195,-0.43568,0.19069,-13.259,-0.59247,-0.18214,2.4048,-0.27609,1.5305,0.24878,0.0021932,-0.18423,0.27315,-0.33594,-0.2195,0.41583,0.40753,-1027.4,1.194,0.0,0
0.0029479,0.18183,0.0040017,0.70127,5.9256,0.0062345,0.015127,2393.6,0.0029479,0.00049748,0.016997,0.016288,0.0069485,1.2098,0.52655,0.0028621,12.873,-0.14141,5.9256,0.51423,0.21042,0.0028683,0.87695,-0.06969,-0.011761,0.077682,1.1937,173.76,1.0296,0.24752,0
-0.043503,-0.033658,-0.084275,1.1792,0.98351,-0.11916,-0.0067845,-7811,-0.043503,-0.015316,-0.035435,-0.084275,0.48628,-0.1227,-0.050342,-0.015316,7.911,-0.035435,2.8634,0.53361,0.058084,-0.012475,0.57345,-0.059667,-0.021007,0.12641,0.72732,-286.48,1.0168,0.097319,0
0.072902,-0.0026525,0.26284,0.43377,1.057,0.2143,0.074586,1580.1,0.093961,0.048209,0.10519,0.33377,0.27297,0.57048,-0.0047014,0.048209,4.2056,0.10519,1.9835,0.46381,0.17408,0.053973,0.76945,0.053784,0.027596,0.23778,0.48382,-622.0,0.9461,0.69912,0
-0.13845,-0.23988,0,0.14447,2.9847,-0.15521,-0.040814,-2618,-0.1355,-0.0454,-0.13552,0.040711,0.11143,-6023.5,-0.65387,-0.045392,3.5879,-0.14135,2.9847,0.12623,0.13976,-0.045403,0.72524,-0.1492,-0.049988,0.27871,0.34409,-810.32,1.0495,0.0,0
0.036942,0.18429,0,0.22593,0.7984899999999999,0.055647,0.056847,6559.2,0.045392,0.056847,0.04374,0.1481,0.16027,?,?,0.056847,0.92521,0.043792,0.79849,0.18429,0.048459,0.054778,0.94501,0.04374,0.054778,1.0808,?,383.67,0.94327,0.0,0
0.00284,0.32891,0,8.5528,0.9761,0.02713,0.079875,490.07,0.00284,0.0029095,0,-0.0067297,0.85743,?,0.58068,0.005819,6.2566,0.0032396,0.9761,0.89532,2.8849,0,3.7585,-0.075126,-0.076966,0.15983,1.5807,659.21,0.6717,0.0,0
-0.024275,0.056568,0,0.38098,4.1719,-0.058381,0.010063,6295.6,-0.024275,-0.0058186,0.0043321,-0.26825,0.084726,0.15122,0.10721,0.0010484,10.138,0.00097653,4.1719,0.43438,0.13978,0.0010384,0.88375,-0.061925,-0.014843,0.098639,0.52285,197.07,1.0173,0.5745600000000001,0
0.019185,0.40746,0.0,0.74444,3.8462,0.11025,0.013054,4167.5,0.024943,0.0064851,0.062685,0.012097,0.32165,1.3925,1.1124,0.018189,16.738,0.059421,3.8462,0.77375,0.24102,0.016298,1.6458,0.037420999999999996,0.0097293,0.059746,1.1651,1550.7,0.99357,0.81313,0
0,0.0025021,-0.030526,0.34424,1.146,-0.049939,-0.014084,-16824,-0.032716,-0.028548,-0.0017438,0.029763,0.16986,-0.053704,0.0073081,-0.028548,1.6892,0.00061525,1.146,0.34488,0.10139,-0.0015217,0.28332,-0.01832,-0.015986,0.59201,0.74796,1399.0,0.99397,0.34674,0
-0.020598,0.089429,0,0.35302,0.54893,-0.081845,0.015455,31799,-0.02084,-0.037966,-0.01169,0.050686,0.23174,-1.2765,0.13634,-0.023947,2.4377,-0.071792,0.54893,0.50667,0.30458,-0.021295,0.50872,-0.041013,-0.074716,0.41022,0.39777,2146.0,1.0338,0.94194,0
0.064584,0.60233,0,4.0405,3.4062,0.4783,0.03424,620.88,0.080214,0.023549,0.073712,0.77639,0.73514,21.08,2.6192,0.024194,19.89,0.070501,3.4062,0.83229,1.8305,0.02164,3.4874,0.037296,0.010949,0.050275,3.4857,2600.7,0.97659,0.038283,0
0.062843,0.22878,0.14112,0.79142,1.0849,0.29712,0.15326,1642.5,0.080209,0.10398,0.070636,0.18344,0.42104,0.99351,0.4564,0.10398,2.6337,0.070636,0.81597,0.68309,0.61114,0.091574,1.5561,0.032626,0.042296,0.37969,0.83995,45611.0,0.92172,0.62239,0
-0.038506,0.19571,0,3.7651,0.61359,-0.34952,0.35356,353.09,-0.038506,-0.062756,0,-0.052931,0.42178,0,0.28196,-0.12551,1.7043,0.00044072,0.61359,0.88931,1.3867,0,1.8325,-0.25545,-0.41631,0.58674,1.1383,1487.6,0.31142,0.12550999999999998,0
0.10829,0.29215,-0.042566,1.7295,1.3091,0.40977,0.14379,710.45,0.13363,0.10208,0.13378,0.35257,0.27197,53.564,0.76527,0.10398,3.6206,0.1284,1.3091,0.66764,0.29437,0.10219,1.0459,0.079176,0.060483,0.2762,1.6598,5880.5,0.89896,0.053673,0
0.076022,-0.046779,0.13122999999999999,0.41921,1.0313,0.10943,0.040271,1931.4,0.077061,0.023318,0.096419,0.13227,0.29522,0.30089,-0.13656,0.023318,4.5503,0.096419,3.3212,0.29522,0.081867,0.029176,0.75916,0.040395,0.012223,0.21977,0.86181,-682.7,0.96963,0,0
-0.1689,0.12003,-0.25664,0.067787,0.87564,-0.60835,-0.18429,-2126.2,-0.20674,-0.23953,-0.15833,-0.31154,0.062806,-1.6064,0.22222,-0.23953,2.9004,-0.15833,0.87331,0.64949,0.052386,-0.18345,0.20017,-0.20602,-0.2387,0.34478,0.11628,7314.0,1.142,9.3413,0
0.025757,0.30254,39.146,0.54249,1.1936,0.059257,0.047626,4162.8,0.031954,0.026772,0.036083,0.041149,0.23081,8.7433,1.9121,0.026772,2.133,0.043342,1.1936,0.35697,0.1049,0.030232,1.3255,0.011193,0.0093782,0.46882,2.2228,127.63,0.97347,0.014976,0
0.32621,0.99818,-2.2547,548.95,0.0,179.4,?,2.0346,0.32621,?,0.31512,-1.8536,0.99818,2.5864,?,?,670.05,0.31512,1.9245,0.99818,359.25,?,549.95,0.31512,?,0.0014924,?,109.79,?,0.0,0
0.11974,0.35574,-0.19552,1.4201,1.9046,0.44776,0.094923,834.23,0.11974,0.06287,0.1469,-0.10707,0.11112,5.348,0.94403,0.071024,6.5704,0.14749,1.9046,0.71575,0.16845,0.077129,1.711,0.085854,0.045077,0.1522,1.5572,416.57,0.93714,0.21979,0
0.033473,0.70262,0,5.6746,1.4207,0.31765,0.071352,539.46,0.047591,0.033499,0.042566,0.55923,0.79062,23.539,4.7615,0.033503,9.3373,0.021763,1.4207,0.85018,2.0013,0.029962,3.7267,-0.011212,-0.0078921,0.1071,5.7615,589.81,0.96722,0.0,0
0.4168,0.31439,0.18173,0.8388399999999999,2.2933,0.93385,0.18661,463.82,0.4168,0.18175,0.47191000000000005,1.113,0.32916999999999996,8.4496,1.3139,0.18895,4.0291,0.495,2.2933,0.55367,0.048446,0.20578,0.87592,0.46076000000000006,0.20091,0.24819,1.9064,1148.8,0.81943,0.21372,0
0.015175,0.042762,-0.053929,32.358,0.54109,0.54728,2.2309,637.71,0.014395,2.1331,0.015341,-0.061691,0.85109,12.301,0.045934,2.1331,0.47416,0.015341,0.087208,0.85109,0.12457,2.2733,2.6236,0.014681,2.1756,2.109,0.91424,6726.5,1.8481,0.0,0
0.10959,0.26643,0,0.52588,1.5816,0.19857,0.083494,1811.4,0.10959,0.069286,0.15501,0.49472,0.30905,3.412,1.4663,0.086754,2.5782,0.15879,1.5816,0.41838,0.16176,0.098007,1.0624,0.13254,0.083799,0.38787,1.8967,1633.4,0.93097,0.21395999999999998,0
0.17431,-0.093494,0,0.72009,0.6420899999999999,0.61129,0.35005,944.1,0.21628,0.33683,0.24172,0.38932,0.32106,9.2297,-0.1264,0.36493,1.6296,0.065534,0.64209,0.57024,0.029881,0.37646,0.38339,0.23323,0.36324,0.61365,0.56596,-1054.0,0.74109,0.36214,0
0.038191,0.21011,-0.21829,0.041018,0.6671,?,0.061623,8529,0.041109,0.061623,0.077061,-0.15311,-0.055633,2.1347,0.26601,0.061623,?,-0.038683,0.6671,0.039402,?,0.11552,?,0.077061,0.11552,0,0.049883,1193.9,0.95919,0.0,0
0.28021999999999997,0.55808,0.0,7.6147,1.7215,4.0306,0.23794,103.44,0.34551,0.2007,0.37435999999999997,1.1244,0.87528,12.933,1.5668,0.20085,15.753,0.37116,1.7215,0.88392,2.2724,0.21746,4.9092,0.31026,0.18023,0.063482,2.4815,4633.4,0.79994,0,0
-0.64578,-1.037,-0.98466,-0.42235,0.9178799999999999,-0.38687,-0.26918,-1099.1,-0.64068,-0.31345,-0.58454,-0.9754,-0.69971,-2.625,-2.7224,-0.31345,1.3446,-0.58454,2.0917,-0.69904,0.02713,-0.28599,0.16854,-0.67503,-0.33026,0.74369,-1.837,-68060.0,1.0895,-0.00095918,0
0.031578,0.027335,0.090001,1.2434,1.0068,0.10248,0.026035,1368.3,0.042263,0.010002,0.034287,0.11933,0.51279,0.081698,0.04879,0.010002,10.176,0.034287,4.2406,0.51279,0.40997,0.0081143,0.50732,-0.033461,-0.0079188,0.098268,0.91527,213.04,0.99321,0.0,0
0.24606,-0.40289,0.8637,0.33317,1.0805,0.3395,0.084967,914.36,0.24606,0.0711,0.25448,0.8637,0.24543,0.7945,-0.59414,0.0711,4.4193,0.25448,3.4622,0.25729,0.072081,0.073531,0.25327,0.20649,0.059663,0.22628,0.36193,-2646.6,0.9255,0.04833,0
0.041489,0.063036,0.0,0.55124,1.045,0.34396,0.13986,1609.9,0.05172,0.049492,0.067651,0.1292,0.21284,3.6824,0.080138,0.066736,6.9203,0.0044448,1.045,0.49281,0.27284,0.064737,1.0201,-0.026781,-0.025627,0.1445,0.45176,464.44,0.95423,0.38682,0
0.060858,-0.29372,0.030863,0.72451,1.1271,0.1548,0.27283,688.33,0.089763,0.079644,0.12328,0.45134,0.20271,3.6778,-0.41147,0.10939,1.7321,0.12266,1.1271,0.42012,0.11589,0.10939,0.35828,-0.094443,-0.083796,0.57734,0.58853,-284.11,0.9204,0.0,0
0.0652,0.29829,0,0.59092,0.76752,0.14829,0.13353,2238.6,0.0652,0.084948,0.077221,0.22698,0.35962,6.4237,1.1384,0.10061,1.6052,0.061736,0.76752,0.55725,0.030584,0.10061,0.80352,0.039935,0.052031,0.62298,1.4176,1464.0,0.93523,0.50027,0
0.07962,0.25295,0,0.50005,1.5806,0.15419,0.063581,2421.2,0.1005,0.063581,0.1119,0.22056,0.24461,8.8087,2.6547,0.06438,2.2551,0.11081,1.5806,0.34824,0.14766,0.070792,1.3881,0.1119,0.070792,0.44343,3.4985,427.57,0.93652,0.04464,0
0.16256,0.43632,0.35837,6.6538,1.2857,2.6827,0.27402,207.2,0.16807,0.21138,0.17207,0.34795,0.82297,2.7823,0.87084,0.21138,9.8714,0.17207,0.79894,0.884,0.25007,0.21641,7.1272,0.12226,0.15376,0.1013,1.6425,24535.0,0.7778,0.074162,0
0.057944,0.29547,-0.052201,0.77387,2.7613,0.10823,0.033891,2198.7,0.060908,0.022057,0.046984,0.13436,0.42,73.921,2.0842,0.022139,4.8051,0.057247,2.7613,0.43626,0.16095,0.017015,0.93402,0.014308,0.0051814,0.20811,3.0773,2493.6,0.97812,0.0,0
0.078165,0.44262,0,0.9819,2.4244,0.34003,0.05234,1451.4,0.085251,0.035164,0.1098,-0.0080356,0.43714,0.035164,1.4433,0.042788,8.0186,0.43371,2.4244,0.70889,0.011655,0.045289,1.3045,0.068157,0.028113,0.12471,1.6155,2.7654,0.83392,0.43085,0
0.088629,0.39562,0.1169,1.0191,1.0784,0.42935,0.08266,1496.6,0.08936,0.070934,0.088117,0.11937,0.43516,0.75432,0.99841,0.070934,5.6126,0.088117,1.2724,0.65401,0.24551,0.069947,1.5963,0.073345,0.058221,0.17817,1.0982,12886.0,0.92729,0.50293,0
0.099734,0.19887,-0.00042123,0.28736,1.3152,0.15975,0.098572,2187.0,0.12409,0.094348,0.12655999999999998,0.65987,0.20756,51.185,8.1677,0.096228,1.5334,0.12408,1.3152,0.22321999999999997,0.044531,0.096227,1.256,0.121,0.092003,0.65214,9.1677,634.99,0.90583,0,0
0.022869999999999998,0.08570599999999999,0.0,0.97636,0.66154,0.078953,0.10164,2746.5,0.028789999999999996,0.04352,0.057036,0.10094,0.41336999999999996,1.0205,0.15593,0.076234,1.2399,0.22571,0.66154,0.5997600000000001,0.090175,0.086217,0.75529,0.018584,0.028092,0.80653,0.8988,1.235,0.72109,0.21404,0
0.10085,0.040891,0,0.70383,0.99372,0.43767,0.16397,1314.8,0.10108,0.10172,0.10749,0.22623,0.26549,3.5416,0.056156,0.12254,3.8428,0.10623,0.99372,0.76734,0.019484,0.10817,0.79795,0.04563,0.045918,0.26023,0.5673,35852.0,0.90089,0.8575799999999999,0
0.30475,0.572,0.4977,4.6756,1.6113,2.1832,0.25851,154.39,0.38466,0.23873,0.38857,0.74322,0.80246,29.033,2.2715,0.23908,6.9873,0.38018,1.6113,0.82381,1.3805,0.24116,2.7589,0.3567,0.22138,0.14312,3.2715,8412.2,0.76841,0.0,0
0.23034,0.22723,0,0.63888,0.34534000000000004,0.50296,0.78388,822.72,0.23034,0.66699,0.25338,0.91045,0.23034,10.996,0.7218,0.73371,1.5878,-0.3818,0.34534,0.51886,0.43897,0.73371,1.3179,0.21301,0.61682,0.62981,1.2383,70.44,0.76509,0.33100999999999997,0
0.070339,0.77048,0.0,3.8075,2.1327,0.33926,0.081408,437.3,0.070339,0.032981,0.0,0.23806999999999998,0.41438,0,34.719,0.07432,7.3018,0.009031299999999999,2.1327,0.79199,1.351,0,3.2056,-0.10328,-0.048426,0.13695,35.688,6404.9,0.71562,0,0
0.1492,0.62027,0.23035,3.4299,1.0676,0.86567,0.12912,355.3,0.18642,0.10881,0.19132,0.3348,0.73861,1.1922,3.7732,0.10881,7.4523,0.19132,1.8384,0.73861,1.6187,0.11167,3.2994,0.15652,0.091357,0.13419,4.4931,28964.0,0.93671,0.0,0
0.014024,0.28388,-0.078926,-0.074057,0.43321000000000004,0.13563,0.64385,49151,0.0073206,0.58794,-0.020082,-0.079202,-0.079947,-6.9872,0.42872,0.58794,0.5325,-0.020082,0.072525,0.94561,0.16898,-1.6129,0.29022,-0.020779,-1.6688,1.878,-0.12074,59515.0,2.3083,-12.828,0
-0.48907,-0.61621,-0.81336,-0.13893,1.5908,-0.42237,-0.28039,-950.35,-0.48907,-0.30744,-0.41364,-1.0704,-1.2394,-5.2218,-1.3446,-0.25765,1.7243,-0.40583,1.5908,-0.16134,0.08816,-0.26003,0.36082,-0.45667,-0.28708,0.57994,-0.35204,-445.86,1.3015,0.0,0
-0.055441,0.34768,-2.1757,7.6651,0.67745,-0.40833,-0.040572,-1532.5,-0.035708,-0.052709,-0.11975,-0.047337,-2.1846,-78.423,0.61551,-0.050455,7.8475,-0.097022,0.67745,0.8853,4.6098,-0.17677,4.959,-0.12797,-0.1889,0.12743,1.566,5920.0,1.0153,0.00079671,0
0.0044761,-0.10101,0.031722,0.61101,1.0094,0.014921,0.029796,2385,0.0072492,0.0024683,0.029629,0.046551,0.34936,0.10184,-0.1642,0.0024683,5.9887,0.029629,2.9554,0.43532,0.014013,0.010089,0.59442,-0.050628,-0.017239,0.16698,0.5679,-1979.8,0.99067,0.24604,0
0.0099491,0.55347,0.48477,3.4668,1.1298,0.045596,0.037167,1945.9,0.0099491,0.0088058,0.014335,0.17477,0.49472,2.0286,2.4241,0.01506,5.1866,-0.0018978,1.1298,0.77938,0.4716,0.012688,3.4563,-0.017708,-0.015673,0.1928,3.3992,2395.8,0.992,0.0041936000000000005,0
-0.49046,-1.4577,-1.6884,-0.68542,2.7655,-0.19956,-0.17354,-2417.7,-0.49046,-0.17735,-0.55445,-2.4616,-2.1789,?,?,-0.17735,1.3501,-0.55276,2.7655,-1.4577,0.25851,-0.20049,0.36117,-0.56499,-0.2043,0.74066,?,-472.27,1.1731,-0.33098,0
0.11729,0.68155,0,9.8615,4.2631,1.6089,0.037415,210.69,0.11729,0.027514,0.11719,0.51978,0.11729,?,2.7757,0.027514,57.008,0.10987,4.2631,0.90793,1.6871,0.027489,10.349,0.07498,0.017588,0.017541,3.6976,2034.4,0.9749,0.0,0
0.58118,0.77051,0,26.57,6.8746,16.023,0.087146,22.098,0.58118,0.08454,0.5811,1.4338,0.58118,?,3.9876,0.08454,174.47,0.56193,6.8746,0.96373,4.5855,0.084529,20.508,0.56319,0.081923,0.0057317,4.9876,828.65,0.9205,0.0,0
0.13636,0.23458,0,0.35098,1.3547,0.65518,0.11876,1679.3,0.13223,0.097605,0.13225,0.24882,0.16925,6.6591,0.41622,0.11227,6.056,0.1325,1.3547,0.79617,0.099043,0.097624,0.86115,0.10359,0.076468,0.16512,0.46095,7513.5,0.90407,2.0646,0
0.0046307,0.036512,0,0.42249,1.9756,0.20421,0.048626,2671,0.061417,0.031088,0.068541,0.28573,0.25221,8.2468,0.055092,0.034093,6.2987,0.081277,1.9756,0.47884,0.23438,0.034694,1.0863,0.033893,0.017156,0.15876,0.44815,338.27,0.96911,0.61223,0
0.0089545,0.32689,-0.083053,0.073212,5.1648,0.064787,0.014584,4515.3,0.032992,0.0063878,0.099726,0.013005,-0.074098,0.98827,1.9947,0.0087707,9.9472,0.099442,5.1648,0.49077,0.13091,0.019309,1.2987,0.057396,0.011113,0.10053,0.41627,114.85,0.9937,6.1941,0
0.067785,0.50216,0,11.997,1.071,1.0929,0.094343,277.95,0.08409,0.078518,0.069235,?,0.89898,1089.2,1.193,0.078518,12.884,0.079632,1.071,0.92306,4.5295,0.064647,7.4287,0.052287,0.048822,0.077614,2.193,1042.8,0.92314,0.0,0
-0.1021,-0.20615,-0.27355999999999997,0.25806999999999997,0.90815,-0.25399,-0.078854,-3013.8,-0.12476,-0.10219,-0.083844,-0.33228,0.20513,-0.6237,-0.28833,-0.10219,2.7368,-0.083844,1.2915,0.50881,0.0037444,-0.068678,0.23052,-0.11233,-0.092014,0.36539,0.28691,-8909.6,1.1011,1.4804,0
0.030337,-0.1267,0,0.32045,4.3931,0.042063,0.019386,3245.7,0.030337,0.0069057,0.034105,0.058414,0.22528,9.0511,-0.31248,0.0077634,6.0648,0.035871,4.3931,0.24268,0.026841,0.0077634,0.72302,-0.020722,-0.0047171,0.16488,0.59853,-1269.6,0.99656,0.0,0
0.086813,0.70998,0,2.9382,1.0973,0.35043,0.090496,933.32,0.086813,0.079114,0,0.21512,0.46919,0,16.789,0.17674,3.5041,5.1916e-006,1.0973,0.74608,0.74836,0,2.0681,-0.01249,-0.011382,0.28538,17.643,1230.8,0.81819,0.0,0
0.072319,0.69937,0.21456,2.8867,1.8466,0.37941,0.057522,884.13,0.092265,0.049966,0.093379,0.67877,0.69431,21.188,12.172,0.04999,6.9443,0.15785,1.8466,0.74271,0.58514,0.050569,2.789,0.079427,0.043014,0.144,12.927,13727.0,0.95038,0.0,0
